This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),
Date,Average_CHIRPS_Rainfall(mm/day)
12/1/2013, 0
12/2/2013, 0
12/3/2013, 0
12/4/2013, 0
12/5/2013, 0
12/6/2013, 0
12/7/2013, 0
12/8/2013, 0
12/9/2013, 0
12/10/2013, 0
12/11/2013, 0
12/12/2013, 0
12/13/2013, 0
12/14/2013, 0
12/15/2013, 0
12/16/2013, 0
12/17/2013, 0
12/18/2013, 0
12/19/2013, 0
12/20/2013, 0
12/21/2013, 0
12/22/2013, 0
12/23/2013, 0
12/24/2013, 0
12/25/2013, 0
12/26/2013, 0
12/27/2013, 0
12/28/2013, 0
12/29/2013, 0
12/30/2013, 0
12/31/2013, 0
1/1/2014, 0
1/2/2014, 0
1/3/2014, 0
1/4/2014, 0
1/5/2014, 0
1/6/2014, 0
1/7/2014, 0
1/8/2014, 0
1/9/2014, 0
1/10/2014, 0
1/11/2014, 0
1/12/2014, 0
1/13/2014, 0
1/14/2014, 0
1/15/2014, 0
1/16/2014, 0
1/17/2014, 0
1/18/2014, 0
1/19/2014, 0
1/20/2014, 0
1/21/2014, 0
1/22/2014, 0
1/23/2014, 0
1/24/2014, 0
1/25/2014, 0
1/26/2014, 0
1/27/2014, 0
1/28/2014, 0
1/29/2014, 0
1/30/2014, 0
1/31/2014, 0
2/1/2014, 0
2/2/2014, 0
2/3/2014, 0
2/4/2014, 0
2/5/2014, 0
2/6/2014, 0
2/7/2014, 0
2/8/2014, 0
2/9/2014, 0
2/10/2014, 0
2/11/2014, 0
2/12/2014, 0
2/13/2014, 0
2/14/2014, 0
2/15/2014, 0
2/16/2014, 0
2/17/2014, 0
2/18/2014, 0
2/19/2014, 0
2/20/2014, 0
2/21/2014, 0
2/22/2014, 0
2/23/2014, 0
2/24/2014, 0
2/25/2014, 0
2/26/2014, 0
2/27/2014, 0
2/28/2014, 0
3/1/2014, 0.3532919381794177
3/2/2014, 0
3/3/2014, 0
3/4/2014, 0
3/5/2014, 0
3/6/2014, 0
3/7/2014, 7.568570588764391
3/8/2014, 0
3/9/2014, 0
3/10/2014, 0
3/11/2014, 0
3/12/2014, 0
3/13/2014, 0
3/14/2014, 0
3/15/2014, 0
3/16/2014, 0
3/17/2014, 0
3/18/2014, 0
3/19/2014, 0
3/20/2014, 0
3/21/2014, 0
3/22/2014, 0
3/23/2014, 0
3/24/2014, 0
3/25/2014, 0
3/26/2014, 0
3/27/2014, 0
3/28/2014, 0
3/29/2014, 0
3/30/2014, 0
3/31/2014, 0
4/1/2014, 0
4/2/2014, 0
4/3/2014, 0
4/4/2014, 0
4/5/2014, 0
4/6/2014, 0
4/7/2014, 0
4/8/2014, 1.2095259616249485
4/9/2014, 0
4/10/2014, 0
4/11/2014, 0
4/12/2014, 0.2407456448203639
4/13/2014, 0
4/14/2014, 0
4/15/2014, 2.7478296380294
4/16/2014, 0.11773251232347991
4/17/2014, 2.2966479251259253
4/18/2014, 6.632010610480058
4/19/2014, 1.6316712028101872
4/20/2014, 0
4/21/2014, 0
4/22/2014, 0
4/23/2014, 0.03048380738810489
4/24/2014, 0
4/25/2014, 0
4/26/2014, 3.763104087428043
4/27/2014, 0.24385813662880346
4/28/2014, 0.0765285429201628
4/29/2014, 0
4/30/2014, 7.888896741365132
5/1/2014, 7.375771773488898
5/2/2014, 2.716474834241365
5/3/2014, 2.53657371119449
5/4/2014, 2.201837238512541
5/5/2014, 0.5580688777722811
5/6/2014, 3.3195953369140625
5/7/2014, 4.2472481978567025
5/8/2014, 0.9506044889751234
5/9/2014, 1.3184961017809416
5/10/2014, 9.691529123406662
5/11/2014, 0.35824778205470037
5/12/2014, 6.087326451351768
5/13/2014, 0
5/14/2014, 0.2623356267025596
5/15/2014, 1.3657571892989309
5/16/2014, 0
5/17/2014, 0.8280946330020302
5/18/2014, 0
5/19/2014, 0.8075801447818154
5/20/2014, 7.97813576146176
5/21/2014, 3.505826849686472
5/22/2014, 4.1819405806692025
5/23/2014, 7.717594347502056
5/24/2014, 6.094512537906044
5/25/2014, 0
5/26/2014, 10.303672388980264
5/27/2014, 17.057249370374176
5/28/2014, 0.810704231262207
5/29/2014, 5.148829811497738
5/30/2014, 1.2498262305008738
5/31/2014, 5.7367810701069075
6/1/2014, 0
6/2/2014, 22.38987972861842
6/3/2014, 6.7943275853207235
6/4/2014, 0.685921919973273
6/5/2014, 23.59042679636102
6/6/2014, 12.525152106034128
6/7/2014, 0
6/8/2014, 0.506087955675627
6/9/2014, 0.7163841849879214
6/10/2014, 0
6/11/2014, 0
6/12/2014, 0
6/13/2014, 0.5196582894576224
6/14/2014, 0
6/15/2014, 0
6/16/2014, 0
6/17/2014, 0
6/18/2014, 0
6/19/2014, 0.4656564812911184
6/20/2014, 0.8260675229524311
6/21/2014, 0.12500747881437602
6/22/2014, 0
6/23/2014, 0
6/24/2014, 0
6/25/2014, 0.4347475955360814
6/26/2014, 0
6/27/2014, 0.49908643019826787
6/28/2014, 10.02228425678454
6/29/2014, 17.620945980674342
6/30/2014, 11.799857691714639
7/1/2014, 0
7/2/2014, 0
7/3/2014, 0
7/4/2014, 0
7/5/2014, 16.10857511821546
7/6/2014, 4.3987579345703125
7/7/2014, 0.14819975903159693
7/8/2014, 0
7/9/2014, 9.113889995374178
7/10/2014, 2.352359972502056
7/11/2014, 0
7/12/2014, 9.37619420101768
7/13/2014, 2.418211685983758
7/14/2014, 0.48981415598016037
7/15/2014, 4.979201868960732
7/16/2014, 0
7/17/2014, 0
7/18/2014, 0
7/19/2014, 0
7/20/2014, 0
7/21/2014, 0.7529698422080592
7/22/2014, 0
7/23/2014, 0.8822445116545025
7/24/2014, 0
7/25/2014, 4.5994102076480265
7/26/2014, 1.6241206118935032
7/27/2014, 6.851173802425987
7/28/2014, 9.65325927734375
7/29/2014, 0
7/30/2014, 0
7/31/2014, 0
8/1/2014, 0.7567724428678814
8/2/2014, 0
8/3/2014, 1.7201417621813322
8/4/2014, 8.643851832339639
8/5/2014, 2.5034954673365544
8/6/2014, 0
8/7/2014, 0.21892580233122172
8/8/2014, 8.696886564555921
8/9/2014, 5.293401617752878
8/10/2014, 4.809640181692023
8/11/2014, 9.209456594366776
8/12/2014, 7.955148797286184
8/13/2014, 1.58921312030993
8/14/2014, 0.15694531641508402
8/15/2014, 3.8832285027754936
8/16/2014, 6.979757208573191
8/17/2014, 2.4169138858192847
8/18/2014, 17.858433773643092
8/19/2014, 0.25414411645186574
8/20/2014, 3.720400760048314
8/21/2014, 6.627459475868626
8/22/2014, 0
8/23/2014, 8.483918039422287
8/24/2014, 17.936052824321546
8/25/2014, 15.012176513671875
8/26/2014, 9.813787359940378
8/27/2014, 22.15450086091694
8/28/2014, 3.648922970420436
8/29/2014, 0
8/30/2014, 0
8/31/2014, 0.4691426126580489
9/1/2014, 0
9/2/2014, 0
9/3/2014, 14.908580579255757
9/4/2014, 7.569234747635691
9/5/2014, 0
9/6/2014, 15.214704011615954
9/7/2014, 0
9/8/2014, 0
9/9/2014, 0
9/10/2014, 0
9/11/2014, 0
9/12/2014, 3.3634719848632812
9/13/2014, 6.556427403500206
9/14/2014, 0
9/15/2014, 13.112854807000412
9/16/2014, 3.972918861790707
9/17/2014, 0
9/18/2014, 0
9/19/2014, 0.3862710501018323
9/20/2014, 0
9/21/2014, 0
9/22/2014, 12.944074931897616
9/23/2014, 24.118088571648848
9/24/2014, 47.630033794202305
9/25/2014, 33.10953883120888
9/26/2014, 1.1873613658704256
9/27/2014, 0
9/28/2014, 15.682676616467928
9/29/2014, 0.18599242913095573
9/30/2014, 0
10/1/2014, 0
10/2/2014, 0
10/3/2014, 0
10/4/2014, 0
10/5/2014, 27.08574796977796
10/6/2014, 23.89862863641036
10/7/2014, 25.024823640522204
10/8/2014, 28.188643606085527
10/9/2014, 11.093292236328125
10/10/2014, 10.21817418148643
10/11/2014, 17.342972604851973
10/12/2014, 0
10/13/2014, 0.3967367222434596
10/14/2014, 0
10/15/2014, 0
10/16/2014, 0
10/17/2014, 3.135270168906764
10/18/2014, 0.5983355170802066
10/19/2014, 0
10/20/2014, 0
10/21/2014, 0
10/22/2014, 0
10/23/2014, 0
10/24/2014, 0.6712248450831363
10/25/2014, 26.64079525596217
10/26/2014, 3.4776763916015625
10/27/2014, 26.020740709806745
10/28/2014, 0
10/29/2014, 0
10/30/2014, 0
10/31/2014, 17.093308298211348
11/1/2014, 0.7332369151868319
11/2/2014, 0
11/3/2014, 2.626693926359478
11/4/2014, 5.113302933542352
11/5/2014, 2.5245947586862663
11/6/2014, 2.600149255049856
11/7/2014, 0.17408231685036107
11/8/2014, 0
11/9/2014, 0
11/10/2014, 0
11/11/2014, 0
11/12/2014, 2.0942099721808183
11/13/2014, 0
11/14/2014, 0.41642793856169047
11/15/2014, 0
11/16/2014, 0
11/17/2014, 0
11/18/2014, 0.311108388398823
11/19/2014, 0.6008344449495014
11/20/2014, 0
11/21/2014, 0.19081213599757144
11/22/2014, 0
11/23/2014, 0
11/24/2014, 0
11/25/2014, 0
11/26/2014, 0
11/27/2014, 0.2672080993652344
11/28/2014, 8.008251792506167
11/29/2014, 0
11/30/2014, 2.0934755425704155
12/1/2014, 0
12/2/2014, 0
12/3/2014, 0
12/4/2014, 0
12/5/2014, 0
12/6/2014, 0
12/7/2014, 0
12/8/2014, 0
12/9/2014, 0
12/10/2014, 1.4626906545538652
12/11/2014, 0.6687671761763724
12/12/2014, 0
12/13/2014, 0.16526803217436137
12/14/2014, 0
12/15/2014, 0
12/16/2014, 0
12/17/2014, 0
12/18/2014, 0
12/19/2014, 0
12/20/2014, 0
12/21/2014, 0
12/22/2014, 0
12/23/2014, 0
12/24/2014, 0
12/25/2014, 0.508479871247944
12/26/2014, 0
12/27/2014, 0.48814627998753596
12/28/2014, 0
12/29/2014, 0
12/30/2014, 0
12/31/2014, 0
1/1/2015, 0
1/2/2015, 0
1/3/2015, 0
1/4/2015, 0
1/5/2015, 0
1/6/2015, 0
1/7/2015, 0
1/8/2015, 0
1/9/2015, 0
1/10/2015, 0
1/11/2015, 0
1/12/2015, 0
1/13/2015, 0
1/14/2015, 0
1/15/2015, 0
1/16/2015, 0
1/17/2015, 0
1/18/2015, 0
1/19/2015, 0
1/20/2015, 0
1/21/2015, 0
1/22/2015, 0
1/23/2015, 0
1/24/2015, 0
1/25/2015, 0
1/26/2015, 0
1/27/2015, 0
1/28/2015, 0
1/29/2015, 0
1/30/2015, 0.32909661845157023
1/31/2015, 0
2/1/2015, 0
2/2/2015, 0
2/3/2015, 0
2/4/2015, 0
2/5/2015, 0
2/6/2015, 0
2/7/2015, 0
2/8/2015, 0
2/9/2015, 0
2/10/2015, 0
2/11/2015, 0
2/12/2015, 0
2/13/2015, 0
2/14/2015, 0
2/15/2015, 0
2/16/2015, 0
2/17/2015, 0
2/18/2015, 0
2/19/2015, 0
2/20/2015, 0
2/21/2015, 0
2/22/2015, 0
2/23/2015, 0
2/24/2015, 0
2/25/2015, 0
2/26/2015, 0
2/27/2015, 0
2/28/2015, 0
3/1/2015, 0.13093524230153938
3/2/2015, 0
3/3/2015, 2.7320259495785364
3/4/2015, 0
3/5/2015, 0
3/6/2015, 13.696273000616776
3/7/2015, 0.862167659558748
3/8/2015, 0
3/9/2015, 0
3/10/2015, 0
3/11/2015, 0
3/12/2015, 0
3/13/2015, 0
3/14/2015, 0
3/15/2015, 0
3/16/2015, 0.03434702283457706
3/17/2015, 0
3/18/2015, 0
3/19/2015, 0
3/20/2015, 0
3/21/2015, 0
3/22/2015, 0
3/23/2015, 0
3/24/2015, 0
3/25/2015, 0
3/26/2015, 0
3/27/2015, 0
3/28/2015, 0
3/29/2015, 0
3/30/2015, 0
3/31/2015, 3.4524255049856087
4/1/2015, 3.9923392847964636
4/2/2015, 0
4/3/2015, 2.85636379844264
4/4/2015, 0
4/5/2015, 2.622152228104441
4/6/2015, 0
4/7/2015, 0
4/8/2015, 2.0343619898745886
4/9/2015, 0
4/10/2015, 0
4/11/2015, 14.977696468955592
4/12/2015, 0.4282255172729492
4/13/2015, 11.547528718647204
4/14/2015, 0
4/15/2015, 0
4/16/2015, 2.4796760960629114
4/17/2015, 0.2760391486318488
4/18/2015, 0
4/19/2015, 0
4/20/2015, 0
4/21/2015, 0
4/22/2015, 13.972172787314967
4/23/2015, 16.30510832134046
4/24/2015, 16.385053132709704
4/25/2015, 7.751618234734786
4/26/2015, 0
4/27/2015, 0
4/28/2015, 3.044905010022615
4/29/2015, 19.318605121813324
4/30/2015, 10.12668810392681
5/1/2015, 0.7406115782888312
5/2/2015, 8.915673506887336
5/3/2015, 0.21907879176892733
5/4/2015, 5.73130276328639
5/5/2015, 2.4354753996196545
5/6/2015, 3.2540536177785775
5/7/2015, 1.1382972315738076
5/8/2015, 8.529462312397204
5/9/2015, 0
5/10/2015, 8.709642912212171
5/11/2015, 8.07296431692023
5/12/2015, 3.4672727082905017
5/13/2015, 4.783417551141036
5/14/2015, 0
5/15/2015, 5.112146477950247
5/16/2015, 20.471445184004935
5/17/2015, 14.203025416324014
5/18/2015, 1.3113127256694592
5/19/2015, 16.08529502467105
5/20/2015, 0
5/21/2015, 0
5/22/2015, 0
5/23/2015, 0.751492650885331
5/24/2015, 1.0576709948087994
5/25/2015, 0
5/26/2015, 0.12203320704008404
5/27/2015, 13.005551789936266
5/28/2015, 0
5/29/2015, 19.87588661595395
5/30/2015, 0
5/31/2015, 22.068132902446546
6/1/2015, 1.637824911820261
6/2/2015, 5.6703430978875415
6/3/2015, 5.371001394171464
6/4/2015, 12.51192835757607
6/5/2015, 4.4910736083984375
6/6/2015, 0.6633505068327251
6/7/2015, 0
6/8/2015, 1.478346774452611
6/9/2015, 4.984067013389186
6/10/2015, 4.984067013389186
6/11/2015, 7.694393760279605
6/12/2015, 2.110789650364926
6/13/2015, 0.3524382741827714
6/14/2015, 5.814991599635074
6/15/2015, 0.9324704220420436
6/16/2015, 3.362889139275802
6/17/2015, 3.0979282981471012
6/18/2015, 4.479311491313734
6/19/2015, 0
6/20/2015, 0
6/21/2015, 6.102080094186883
6/22/2015, 0
6/23/2015, 0.5300627758628443
6/24/2015, 0
6/25/2015, 0
6/26/2015, 0
6/27/2015, 0
6/28/2015, 0
6/29/2015, 0
6/30/2015, 0
7/1/2015, 0
7/2/2015, 0
7/3/2015, 0.20413408781352796
7/4/2015, 0
7/5/2015, 0
7/6/2015, 0
7/7/2015, 0
7/8/2015, 0
7/9/2015, 0
7/10/2015, 7.40757912083676
7/11/2015, 0.6471480821308336
7/12/2015, 0
7/13/2015, 0
7/14/2015, 2.3480102137515417
7/15/2015, 4.600191216719778
7/16/2015, 0
7/17/2015, 0
7/18/2015, 0.5213952817414936
7/19/2015, 2.7729285390753495
7/20/2015, 12.078779521741366
7/21/2015, 6.941902562191612
7/22/2015, 7.521058735094573
7/23/2015, 8.718888132195724
7/24/2015, 0.8708789223118832
7/25/2015, 0
7/26/2015, 0
7/27/2015, 6.363973517166941
7/28/2015, 0.3427579026473196
7/29/2015, 0
7/30/2015, 1.3724657359876131
7/31/2015, 10.299207185444079
8/1/2015, 10.228105243883634
8/2/2015, 3.9433312667043587
8/3/2015, 5.949970044587788
8/4/2015, 5.253905446905839
8/5/2015, 0
8/6/2015, 0
8/7/2015, 3.2128054970189144
8/8/2015, 0
8/9/2015, 0.31297327342786285
8/10/2015, 0.4456806182861328
8/11/2015, 1.2065324281391345
8/12/2015, 0.6119155381855211
8/13/2015, 0.13542397398697703
8/14/2015, 0
8/15/2015, 8.247472662674753
8/16/2015, 7.16819281327097
8/17/2015, 9.046490317896792
8/18/2015, 0
8/19/2015, 0
8/20/2015, 25.31852160002056
8/21/2015, 22.037051552220394
8/22/2015, 5.238431830155222
8/23/2015, 0
8/24/2015, 0
8/25/2015, 0
8/26/2015, 6.5124254728618425
8/27/2015, 2.3563091880396794
8/28/2015, 11.425636693050986
8/29/2015, 0
8/30/2015, 0
8/31/2015, 0
9/1/2015, 0
9/2/2015, 5.96019182707134
9/3/2015, 22.931671142578125
9/4/2015, 4.847350672671669
9/5/2015, 1.9085452431126644
9/6/2015, 24.557281494140625
9/7/2015, 23.03867540861431
9/8/2015, 0
9/9/2015, 10.017240022358141
9/10/2015, 0.585664899725663
9/11/2015, 0.1079643776542262
9/12/2015, 0
9/13/2015, 2.1729306672748767
9/14/2015, 0
9/15/2015, 0
9/16/2015, 6.1414132369192025
9/17/2015, 2.8535593936317847
9/18/2015, 0.11844581051876671
9/19/2015, 0.23972548936542712
9/20/2015, 18.58677914268092
9/21/2015, 2.7292199385793587
9/22/2015, 7.98019087942023
9/23/2015, 7.98019087942023
9/24/2015, 17.39714291221217
9/25/2015, 0.9892594186883223
9/26/2015, 8.945657027395148
9/27/2015, 21.39368478875411
9/28/2015, 14.305354068153783
9/29/2015, 0
9/30/2015, 1.5606755708393298
10/1/2015, 0.2770910012094598
10/2/2015, 17.025006745990954
10/3/2015, 7.077775654039885
10/4/2015, 22.48990028782895
10/5/2015, 4.866932116056743
10/6/2015, 6.576841655530427
10/7/2015, 9.368043598375822
10/8/2015, 5.727897644042969
10/9/2015, 4.51927345677426
10/10/2015, 12.270030774568257
10/11/2015, 14.40552400287829
10/12/2015, 0.9764176418906764
10/13/2015, 0
10/14/2015, 0
10/15/2015, 0
10/16/2015, 0
10/17/2015, 0
10/18/2015, 0
10/19/2015, 0
10/20/2015, 0
10/21/2015, 0
10/22/2015, 0
10/23/2015, 0
10/24/2015, 0
10/25/2015, 0
10/26/2015, 0
10/27/2015, 0
10/28/2015, 0.10621321828741777
10/29/2015, 0
10/30/2015, 0
10/31/2015, 0
11/1/2015, 1.031995371768349
11/2/2015, 19.55787417763158
11/3/2015, 7.465837980571546
11/4/2015, 8.04774956954153
11/5/2015, 0
11/6/2015, 0
11/7/2015, 0.22439979252062345
11/8/2015, 6.172644364206414
11/9/2015, 19.851133647717926
11/10/2015, 0.10915086143895199
11/11/2015, 0.9967762796502364
11/12/2015, 1.5796955510189659
11/13/2015, 3.902463009482936
11/14/2015, 1.9382002981085527
11/15/2015, 9.274320100483141
11/16/2015, 12.211001747532896
11/17/2015, 0
11/18/2015, 0
11/19/2015, 0
11/20/2015, 0.6744151366384405
11/21/2015, 0.1221197529842979
11/22/2015, 18.52643464740954
11/23/2015, 0
11/24/2015, 0
11/25/2015, 0
11/26/2015, 0
11/27/2015, 0
11/28/2015, 0.4541058791311164
11/29/2015, 0
11/30/2015, 0
12/1/2015, 4.992938794587788
12/2/2015, 0
12/3/2015, 0
12/4/2015, 0
12/5/2015, 0
12/6/2015, 0
12/7/2015, 0
12/8/2015, 0.24236739309210525
12/9/2015, 0
12/10/2015, 0
12/11/2015, 0
12/12/2015, 0
12/13/2015, 0
12/14/2015, 0
12/15/2015, 0
12/16/2015, 0
12/17/2015, 0
12/18/2015, 0
12/19/2015, 0
12/20/2015, 0
12/21/2015, 0
12/22/2015, 0
12/23/2015, 0
12/24/2015, 2.465095319245991
12/25/2015, 0
12/26/2015, 1.5853797511050576
12/27/2015, 0
12/28/2015, 0
12/29/2015, 0
12/30/2015, 0
12/31/2015, 0
1/1/2016, 0
1/2/2016, 0
1/3/2016, 0
1/4/2016, 0
1/5/2016, 0
1/6/2016, 0
1/7/2016, 0
1/8/2016, 0
1/9/2016, 0
1/10/2016, 0
1/11/2016, 0
1/12/2016, 0.013240375016864977
1/13/2016, 0
1/14/2016, 0
1/15/2016, 0
1/16/2016, 0
1/17/2016, 0
1/18/2016, 0
1/19/2016, 0
1/20/2016, 0
1/21/2016, 0
1/22/2016, 0
1/23/2016, 0
1/24/2016, 0
1/25/2016, 0
1/26/2016, 0
1/27/2016, 0
1/28/2016, 0
1/29/2016, 0
1/30/2016, 0
1/31/2016, 0
2/1/2016, 0
2/2/2016, 0
2/3/2016, 0
2/4/2016, 0
2/5/2016, 0
2/6/2016, 0
2/7/2016, 0
2/8/2016, 0
2/9/2016, 0
2/10/2016, 0
2/11/2016, 0
2/12/2016, 0
2/13/2016, 0
2/14/2016, 0
2/15/2016, 0
2/16/2016, 0
2/17/2016, 0
2/18/2016, 0
2/19/2016, 0
2/20/2016, 0
2/21/2016, 0
2/22/2016, 0
2/23/2016, 0
2/24/2016, 0
2/25/2016, 0
2/26/2016, 0
2/27/2016, 0
2/28/2016, 0
2/29/2016, 0.4960964102494089
3/1/2016, 0
3/2/2016, 0.5436873686941046
3/3/2016, 0
3/4/2016, 0
3/5/2016, 0
3/6/2016, 0
3/7/2016, 0.7889114179109272
3/8/2016, 0
3/9/2016, 0
3/10/2016, 0.36011640649092824
3/11/2016, 0
3/12/2016, 0
3/13/2016, 1.6370308524683903
3/14/2016, 3.0041943600303247
3/15/2016, 0
3/16/2016, 0
3/17/2016, 0
3/18/2016, 0
3/19/2016, 0
3/20/2016, 0
3/21/2016, 0
3/22/2016, 0
3/23/2016, 0.1436521003120824
3/24/2016, 0
3/25/2016, 0
3/26/2016, 0.1756184226588199
3/27/2016, 0
3/28/2016, 0
3/29/2016, 0
3/30/2016, 0
3/31/2016, 1.2075700257953845
4/1/2016, 0
4/2/2016, 0
4/3/2016, 0
4/4/2016, 0
4/5/2016, 0
4/6/2016, 0
4/7/2016, 0
4/8/2016, 0.0469922611587926
4/9/2016, 1.6100853367855674
4/10/2016, 0
4/11/2016, 0
4/12/2016, 0
4/13/2016, 0
4/14/2016, 9.21084273488898
4/15/2016, 0.09358623153284977
4/16/2016, 0
4/17/2016, 0
4/18/2016, 0
4/19/2016, 0
4/20/2016, 0
4/21/2016, 0
4/22/2016, 0.13568425178527832
4/23/2016, 0
4/24/2016, 0
4/25/2016, 4.765879580849095
4/26/2016, 0
4/27/2016, 0
4/28/2016, 0
4/29/2016, 0
4/30/2016, 0
5/1/2016, 0
5/2/2016, 4.391046624434622
5/3/2016, 4.794737564890008
5/4/2016, 0.10624155245329205
5/5/2016, 11.136344508120889
5/6/2016, 4.840701053017064
5/7/2016, 3.676693163420025
5/8/2016, 4.701196770918997
5/9/2016, 0
5/10/2016, 0
5/11/2016, 0
5/12/2016, 0
5/13/2016, 0
5/14/2016, 0.3070215175026341
5/15/2016, 5.4795777170281665
5/16/2016, 16.029444644325658
5/17/2016, 23.22075612921464
5/18/2016, 24.513546592310856
5/19/2016, 6.012596933465255
5/20/2016, 0.0832736429415251
5/21/2016, 0
5/22/2016, 0
5/23/2016, 0
5/24/2016, 0
5/25/2016, 0
5/26/2016, 0
5/27/2016, 2.428118053235506
5/28/2016, 15.280201159025493
5/29/2016, 0
5/30/2016, 0.4493912144711143
5/31/2016, 5.326905099969161
6/1/2016, 4.26459422864412
6/2/2016, 2.908246692858244
6/3/2016, 7.547941509046052
6/4/2016, 5.974772804661801
6/5/2016, 1.6838966168855365
6/6/2016, 4.908448470266242
6/7/2016, 8.512336329409951
6/8/2016, 10.295162803248354
6/9/2016, 0.8944028553209806
6/10/2016, 0
6/11/2016, 0
6/12/2016, 0
6/13/2016, 0
6/14/2016, 0
6/15/2016, 0
6/16/2016, 0
6/17/2016, 2.001488735801295
6/18/2016, 5.596995303505345
6/19/2016, 7.180583753083882
6/20/2016, 8.837399934467516
6/21/2016, 7.47452103464227
6/22/2016, 0.46041453512091385
6/23/2016, 3.115153664036801
6/24/2016, 0
6/25/2016, 8.076427258943257
6/26/2016, 4.927695023386102
6/27/2016, 5.036032024182771
6/28/2016, 8.868213051243833
6/29/2016, 1.999308937474301
6/30/2016, 2.5861258255807975
7/1/2016, 0
7/2/2016, 0
7/3/2016, 0.383942679355019
7/4/2016, 3.885127017372533
7/5/2016, 6.43598777369449
7/6/2016, 6.480816891318874
7/7/2016, 4.334035773026316
7/8/2016, 4.73575150339227
7/9/2016, 1.8056235062448602
7/10/2016, 3.407868636281867
7/11/2016, 0.45537175630268295
7/12/2016, 0
7/13/2016, 0
7/14/2016, 0
7/15/2016, 0.8085880781474867
7/16/2016, 7.381467317280016
7/17/2016, 5.172348424008018
7/18/2016, 6.8658447265625
7/19/2016, 4.350643760279605
7/20/2016, 1.507346002679122
7/21/2016, 0
7/22/2016, 0
7/23/2016, 2.34635403281764
7/24/2016, 6.589230186060855
7/25/2016, 14.027986225328947
7/26/2016, 7.2674415989925985
7/27/2016, 11.31600550601357
7/28/2016, 19.258896677117598
7/29/2016, 14.943025287828947
7/30/2016, 5.812157881887336
7/31/2016, 0
8/1/2016, 2.9474497343364514
8/2/2016, 0.05984214732521459
8/3/2016, 5.083118639494243
8/4/2016, 6.77203369140625
8/5/2016, 0
8/6/2016, 0
8/7/2016, 0
8/8/2016, 0.18409722729733116
8/9/2016, 0
8/10/2016, 0
8/11/2016, 0
8/12/2016, 0
8/13/2016, 0
8/14/2016, 0
8/15/2016, 0
8/16/2016, 0
8/17/2016, 0
8/18/2016, 0
8/19/2016, 0
8/20/2016, 0
8/21/2016, 0
8/22/2016, 0
8/23/2016, 4.622330916555304
8/24/2016, 2.0710453234220805
8/25/2016, 5.595836037083676
8/26/2016, 5.504580046001234
8/27/2016, 10.549494693153783
8/28/2016, 1.7899318494294818
8/29/2016, 0
8/30/2016, 6.040596008300781
8/31/2016, 11.154779534590872
9/1/2016, 3.4884579307154606
9/2/2016, 6.736354225560238
9/3/2016, 6.003086692408512
9/4/2016, 3.2577125147769324
9/5/2016, 9.30489068282278
9/6/2016, 0.2586928166841206
9/7/2016, 0
9/8/2016, 0
9/9/2016, 0
9/10/2016, 1.7176485563579358
9/11/2016, 0
9/12/2016, 0
9/13/2016, 0
9/14/2016, 3.506784941020765
9/15/2016, 10.407722071597451
9/16/2016, 0
9/17/2016, 0
9/18/2016, 0
9/19/2016, 0
9/20/2016, 0.5911665464702406
9/21/2016, 0
9/22/2016, 0
9/23/2016, 0.19161423883940043
9/24/2016, 0
9/25/2016, 0
9/26/2016, 0
9/27/2016, 0.5462596290989926
9/28/2016, 11.861017327559622
9/29/2016, 10.965970491108141
9/30/2016, 0.5229228672228361
10/1/2016, 5.354246039139597
10/2/2016, 0
10/3/2016, 0.21280966306987562
10/4/2016, 0
10/5/2016, 0
10/6/2016, 0
10/7/2016, 9.219553094161185
10/8/2016, 0
10/9/2016, 0.36087282080399363
10/10/2016, 2.7389588606984994
10/11/2016, 1.305162931743421
10/12/2016, 3.194065294767681
10/13/2016, 3.5150748804995886
10/14/2016, 0
10/15/2016, 0
10/16/2016, 0
10/17/2016, 0
10/18/2016, 0
10/19/2016, 0
10/20/2016, 0
10/21/2016, 0
10/22/2016, 0
10/23/2016, 0.47129751506604645
10/24/2016, 0
10/25/2016, 0
10/26/2016, 0
10/27/2016, 0
10/28/2016, 0
10/29/2016, 0
10/30/2016, 0
10/31/2016, 0
11/1/2016, 0
11/2/2016, 0
11/3/2016, 0
11/4/2016, 0
11/5/2016, 0
11/6/2016, 0
11/7/2016, 0
11/8/2016, 0
11/9/2016, 0
11/10/2016, 0
11/11/2016, 0
11/12/2016, 0
11/13/2016, 0
11/14/2016, 0
11/15/2016, 0
11/16/2016, 0
11/17/2016, 0.4980060677779348
11/18/2016, 0.1033612050508198
11/19/2016, 0
11/20/2016, 0
11/21/2016, 2.031398371646279
11/22/2016, 0
11/23/2016, 0
11/24/2016, 0
11/25/2016, 0.1646245655260588
11/26/2016, 0
11/27/2016, 0
11/28/2016, 0.7163841347945364
11/29/2016, 2.4867794639185856
11/30/2016, 0.45287669332403885
12/1/2016, 7.746880782277961
12/2/2016, 0
12/3/2016, 0
12/4/2016, 0
12/5/2016, 0
12/6/2016, 0
12/7/2016, 0
12/8/2016, 0
12/9/2016, 0
12/10/2016, 0.9333260184840152
12/11/2016, 0
12/12/2016, 23.93313759251645
12/13/2016, 0
12/14/2016, 0
12/15/2016, 0
12/16/2016, 0
12/17/2016, 0
12/18/2016, 0
12/19/2016, 0
