This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),
Date,Average_CHIRPS_Rainfall(mm/day)
9/21/2013, 0.4475550333658854
9/22/2013, 0
9/23/2013, 0
9/24/2013, 0
9/25/2013, 0
9/26/2013, 0
9/27/2013, 0
9/28/2013, 2.123347755714699
9/29/2013, 0.8935658772786458
9/30/2013, 4.9778428819444445
10/1/2013, 0
10/2/2013, 0
10/3/2013, 0.9088700471100983
10/4/2013, 0
10/5/2013, 0
10/6/2013, 0.13475669578269675
10/7/2013, 20.05544704861111
10/8/2013, 31.13480179398148
10/9/2013, 13.791188331886573
10/10/2013, 1.0711727566189235
10/11/2013, 0
10/12/2013, 0
10/13/2013, 0
10/14/2013, 0
10/15/2013, 2.617932354962384
10/16/2013, 25.783116319444446
10/17/2013, 1.0500781023943866
10/18/2013, 7.813912398726852
10/19/2013, 11.543245442708333
10/20/2013, 9.116451461226852
10/21/2013, 0.7219040482132523
10/22/2013, 5.4313368055555555
10/23/2013, 6.266716851128472
10/24/2013, 8.734776475694444
10/25/2013, 2.590132423683449
10/26/2013, 1.2730733235677083
10/27/2013, 0
10/28/2013, 0
10/29/2013, 0
10/30/2013, 0.36009837962962965
10/31/2013, 0.9060242829499421
11/1/2013, 10.296439163773147
11/2/2013, 5.960035988136574
11/3/2013, 2.924495894820602
11/4/2013, 8.777772352430556
11/5/2013, 0.04021964956212927
11/6/2013, 0.9467501039858217
11/7/2013, 0
11/8/2013, 0
11/9/2013, 0
11/10/2013, 0
11/11/2013, 0
11/12/2013, 0.4232362817834925
11/13/2013, 4.620579246238426
11/14/2013, 0.6671516701027199
11/15/2013, 0.6102108990704572
11/16/2013, 15.32562572337963
11/17/2013, 0
11/18/2013, 1.7688250506365741
11/19/2013, 0
11/20/2013, 0
11/21/2013, 0.9626494231047453
11/22/2013, 0.3106818870261863
11/23/2013, 0.953648093894676
11/24/2013, 2.9094226978443287
11/25/2013, 0.24758416635018807
11/26/2013, 4.340987594039352
11/27/2013, 1.2156995985243055
11/28/2013, 1.5317111545138888
11/29/2013, 3.887179000289352
11/30/2013, 0.08443833103886357
12/1/2013, 1.601827550817419
12/2/2013, 4.894132034866898
12/3/2013, 0
12/4/2013, 0
12/5/2013, 0
12/6/2013, 0
12/7/2013, 0
12/8/2013, 0
12/9/2013, 0
12/10/2013, 0
12/11/2013, 0
12/12/2013, 0
12/13/2013, 0
12/14/2013, 0
12/15/2013, 0
12/16/2013, 0
12/17/2013, 0
12/18/2013, 0
12/19/2013, 0
12/20/2013, 0
12/21/2013, 0
12/22/2013, 0
12/23/2013, 0
12/24/2013, 0
12/25/2013, 0.010099554944921423
12/26/2013, 0
12/27/2013, 0
12/28/2013, 0
12/29/2013, 0
12/30/2013, 0
12/31/2013, 0
1/1/2014, 0
1/2/2014, 0
1/3/2014, 0
1/4/2014, 0
1/5/2014, 0
1/6/2014, 0
1/7/2014, 0
1/8/2014, 0
1/9/2014, 0
1/10/2014, 0
1/11/2014, 0
1/12/2014, 0
1/13/2014, 0
1/14/2014, 0
1/15/2014, 0
1/16/2014, 0
1/17/2014, 0
1/18/2014, 0
1/19/2014, 0
1/20/2014, 0
1/21/2014, 0
1/22/2014, 0
1/23/2014, 0
1/24/2014, 0
1/25/2014, 0
1/26/2014, 0
1/27/2014, 0
1/28/2014, 0
1/29/2014, 0
1/30/2014, 0
1/31/2014, 0
2/1/2014, 0
2/2/2014, 0
2/3/2014, 0
2/4/2014, 0
2/5/2014, 0
2/6/2014, 0
2/7/2014, 0
2/8/2014, 0
2/9/2014, 0
2/10/2014, 0
2/11/2014, 0
2/12/2014, 0
2/13/2014, 0
2/14/2014, 0
2/15/2014, 0
2/16/2014, 0
2/17/2014, 0
2/18/2014, 0
2/19/2014, 0
2/20/2014, 0
2/21/2014, 0
2/22/2014, 0.40669917353877316
2/23/2014, 0
2/24/2014, 0
2/25/2014, 0.3740182947229456
2/26/2014, 0
2/27/2014, 0
2/28/2014, 0
3/1/2014, 0.004631748464372423
3/2/2014, 0
3/3/2014, 0
3/4/2014, 0
3/5/2014, 0
3/6/2014, 0.029636174661141854
3/7/2014, 0.8155041729962385
3/8/2014, 1.0443114104094329
3/9/2014, 0.8592715228045428
3/10/2014, 0.1597169805456091
3/11/2014, 0
3/12/2014, 0
3/13/2014, 0
3/14/2014, 0
3/15/2014, 0
3/16/2014, 0
3/17/2014, 0
3/18/2014, 0
3/19/2014, 0
3/20/2014, 0
3/21/2014, 0
3/22/2014, 0.8218867549189814
3/23/2014, 0
3/24/2014, 0
3/25/2014, 0
3/26/2014, 0
3/27/2014, 0
3/28/2014, 0.19749589142975985
3/29/2014, 0
3/30/2014, 0
3/31/2014, 0
4/1/2014, 0.3951691804108796
4/2/2014, 2.453123191550926
4/3/2014, 0
4/4/2014, 0
4/5/2014, 0
4/6/2014, 0
4/7/2014, 0.554245447229456
4/8/2014, 8.353148509837963
4/9/2014, 0
4/10/2014, 0
4/11/2014, 3.7126557526765045
4/12/2014, 4.829794650607639
4/13/2014, 3.311351860894097
4/14/2014, 7.628413447627315
4/15/2014, 4.382865397135417
4/16/2014, 0.6527152167426216
4/17/2014, 0.4675163269042969
4/18/2014, 3.1846403899016202
4/19/2014, 2.434672489872685
4/20/2014, 1.6479489926938657
4/21/2014, 0.10173025484438296
4/22/2014, 0.004213134006217674
4/23/2014, 0.45710519861291954
4/24/2014, 1.227859044958044
4/25/2014, 3.6245234736689813
4/26/2014, 6.1062255859375
4/27/2014, 6.052659776475695
4/28/2014, 0.1433197021484375
4/29/2014, 4.935951515480324
4/30/2014, 9.366283275462964
5/1/2014, 7.1626582392939815
5/2/2014, 6.253274197048611
5/3/2014, 0.26432441428855613
5/4/2014, 5.3123598451967595
5/5/2014, 5.894819697627315
5/6/2014, 10.408890335648149
5/7/2014, 12.423809136284722
5/8/2014, 26.878410734953704
5/9/2014, 5.2432237413194445
5/10/2014, 0.26403540152090565
5/11/2014, 6.821150716145834
5/12/2014, 0.36507370560257524
5/13/2014, 1.490195267288773
5/14/2014, 0
5/15/2014, 0.22649996722186053
5/16/2014, 0
5/17/2014, 0.7673772176106771
5/18/2014, 0.9468191641348379
5/19/2014, 4.866413483796296
5/20/2014, 4.4255995008680555
5/21/2014, 2.811437084056713
5/22/2014, 1.7366906060112848
5/23/2014, 17.50984157986111
5/24/2014, 4.057081434461805
5/25/2014, 0
5/26/2014, 0
5/27/2014, 11.967186595775463
5/28/2014, 20.754184751157407
5/29/2014, 9.804902705439815
5/30/2014, 5.526411494502315
5/31/2014, 12.482933666087963
6/1/2014, 8.708282696759259
6/2/2014, 45.79226707175926
6/3/2014, 3.622608326099537
6/4/2014, 4.191841634114583
6/5/2014, 1.5879243073640046
6/6/2014, 16.634528718171296
6/7/2014, 0.331343502468533
6/8/2014, 0
6/9/2014, 1.1983205159505208
6/10/2014, 1.931587275752315
6/11/2014, 0.9587648744936342
6/12/2014, 1.3955600314670138
6/13/2014, 0.744156335901331
6/14/2014, 0
6/15/2014, 0
6/16/2014, 0
6/17/2014, 0
6/18/2014, 14.235609266493055
6/19/2014, 4.406552463107639
6/20/2014, 0.6127269038447627
6/21/2014, 1.732958984375
6/22/2014, 0.15121199996383103
6/23/2014, 0.06073459342673973
6/24/2014, 0
6/25/2014, 1.080335376880787
6/26/2014, 0
6/27/2014, 15.75169994212963
6/28/2014, 22.664597800925925
6/29/2014, 20.745390263310185
6/30/2014, 37.937232349537034
7/1/2014, 25.676240596064815
7/2/2014, 0
7/3/2014, 0
7/4/2014, 2.3162043818721063
7/5/2014, 15.163591399016203
7/6/2014, 3.78150634765625
7/7/2014, 9.300379774305556
7/8/2014, 0
7/9/2014, 4.033622685185185
7/10/2014, 9.805351200810184
7/11/2014, 0
7/12/2014, 0.14662769458912037
7/13/2014, 18.47409939236111
7/14/2014, 8.220845992476852
7/15/2014, 35.22066695601852
7/16/2014, 1.0908753571686922
7/17/2014, 0
7/18/2014, 0
7/19/2014, 6.258906611689815
7/20/2014, 2.0684814453125
7/21/2014, 13.53293185763889
7/22/2014, 0.7412773980034723
7/23/2014, 36.31661241319444
7/24/2014, 0.9356569643373842
7/25/2014, 0.8498918321397569
7/26/2014, 1.575164794921875
7/27/2014, 11.097550455729166
7/28/2014, 14.926596860532408
7/29/2014, 0
7/30/2014, 0
7/31/2014, 0
8/1/2014, 4.940672923900463
8/2/2014, 5.8043384693287035
8/3/2014, 1.1199612087673612
8/4/2014, 14.965147569444444
8/5/2014, 9.172707790798611
8/6/2014, 0.3609573929398148
8/7/2014, 3.6683109989872684
8/8/2014, 7.706863968460648
8/9/2014, 11.764162868923611
8/10/2014, 4.797097439236111
8/11/2014, 12.857831488715277
8/12/2014, 2.131134937427662
8/13/2014, 0.38212333961769385
8/14/2014, 3.6060560438368054
8/15/2014, 7.751151982060185
8/16/2014, 18.60370551215278
8/17/2014, 15.994527633101852
8/18/2014, 26.009425636574075
8/19/2014, 0.7468694051106771
8/20/2014, 6.389802607783565
8/21/2014, 5.725959382233796
8/22/2014, 26.933897569444444
8/23/2014, 13.599587673611111
8/24/2014, 10.047743055555555
8/25/2014, 1.6825891565393518
8/26/2014, 1.5270897759331596
8/27/2014, 23.40326605902778
8/28/2014, 1.6886985496238427
8/29/2014, 0.03925640318128798
8/30/2014, 0
8/31/2014, 0.3943498682092737
9/1/2014, 2.4378171567563656
9/2/2014, 0
9/3/2014, 0.007578996375755027
9/4/2014, 0.5490262632016782
9/5/2014, 14.462517180266204
9/6/2014, 0.5148063942238137
9/7/2014, 0.09457363552517362
9/8/2014, 0
9/9/2014, 0
9/10/2014, 0.0856806719744647
9/11/2014, 0
9/12/2014, 0.45021031697591146
9/13/2014, 0.1543831154152199
9/14/2014, 0.09521942138671875
9/15/2014, 3.6281256781684026
9/16/2014, 0
9/17/2014, 0
9/18/2014, 0
9/19/2014, 0.045287891670509624
9/20/2014, 0
9/21/2014, 0
9/22/2014, 18.82781394675926
9/23/2014, 45.88882378472222
9/24/2014, 39.88538049768518
9/25/2014, 22.368277994791665
9/26/2014, 12.793737340856481
9/27/2014, 5.565233922887732
9/28/2014, 20.700236906828703
9/29/2014, 5.147201425057871
9/30/2014, 2.0251550745081017
10/1/2014, 3.2771692346643517
10/2/2014, 0
10/3/2014, 7.285895905671296
10/4/2014, 4.704459635416667
10/5/2014, 28.923994502314816
10/6/2014, 13.177958622685185
10/7/2014, 6.618131510416666
10/8/2014, 6.221770109953703
10/9/2014, 0.3599291483561198
10/10/2014, 15.869621672453704
10/11/2014, 24.526148365162037
10/12/2014, 11.099541558159721
10/13/2014, 0.40010867648654513
10/14/2014, 4.192424406828704
10/15/2014, 11.939198133680556
10/16/2014, 2.6133811668113425
10/17/2014, 8.798802806712963
10/18/2014, 10.620480685763889
10/19/2014, 2.5001907913773147
10/20/2014, 2.287693504050926
10/21/2014, 7.103742133246528
10/22/2014, 2.874566650390625
10/23/2014, 3.8392207392939817
10/24/2014, 3.2749701605902777
10/25/2014, 13.338704427083334
10/26/2014, 9.160309063946759
10/27/2014, 7.860266565393519
10/28/2014, 19.217265263310185
10/29/2014, 0.10234811570909289
10/30/2014, 0.1389569600423177
10/31/2014, 0.12936366045916523
11/1/2014, 0.12295234115035446
11/2/2014, 0.29603904441550927
11/3/2014, 0
11/4/2014, 5.563285771122685
11/5/2014, 1.788021285445602
11/6/2014, 0
11/7/2014, 0.1386699676513672
11/8/2014, 0
11/9/2014, 0
11/10/2014, 0.3077844125253183
11/11/2014, 4.644182671440972
11/12/2014, 2.9092016149450233
11/13/2014, 4.345529513888889
11/14/2014, 12.247690610532407
11/15/2014, 0.10565822036178024
11/16/2014, 0.3737063655146846
11/17/2014, 0
11/18/2014, 0.029548320063838254
11/19/2014, 0.22972095630787037
11/20/2014, 0
11/21/2014, 0.013332021677935565
11/22/2014, 0.04299389521280925
11/23/2014, 0.5407687717013889
11/24/2014, 0
11/25/2014, 1.0821216724537037
11/26/2014, 5.252184606481482
11/27/2014, 0.35850038881655094
11/28/2014, 12.830305989583334
11/29/2014, 0.1499347828052662
11/30/2014, 0.018714062372843423
12/1/2014, 2.3428453233506943
12/2/2014, 1.1090277777777777
12/3/2014, 0
12/4/2014, 0
12/5/2014, 0
12/6/2014, 0
12/7/2014, 0
12/8/2014, 0.07351515028211805
12/9/2014, 0
12/10/2014, 6.102837456597222
12/11/2014, 1.158858009620949
12/12/2014, 3.5775340892650465
12/13/2014, 1.267122056749132
12/14/2014, 0.34384983204029224
12/15/2014, 0.38762856942636
12/16/2014, 0
12/17/2014, 0
12/18/2014, 0
12/19/2014, 0.1473603707772714
12/20/2014, 0
12/21/2014, 0
12/22/2014, 0
12/23/2014, 0
12/24/2014, 0.15466441401728878
12/25/2014, 1.230937703450521
12/26/2014, 0.4629158585159867
12/27/2014, 0
12/28/2014, 0.03105386804651331
12/29/2014, 0
12/30/2014, 0.053189690907796225
12/31/2014, 0
1/1/2015, 1.2866465250651042
1/2/2015, 0
1/3/2015, 0
1/4/2015, 0
1/5/2015, 0
1/6/2015, 0
1/7/2015, 0
1/8/2015, 0
1/9/2015, 0.047235870361328126
1/10/2015, 0
1/11/2015, 0.9320375230577257
1/12/2015, 0
1/13/2015, 0
1/14/2015, 0
1/15/2015, 0
1/16/2015, 0
1/17/2015, 0
1/18/2015, 0
1/19/2015, 0
1/20/2015, 0
1/21/2015, 0
1/22/2015, 0
1/23/2015, 0
1/24/2015, 0.012832244237263998
1/25/2015, 0
1/26/2015, 0
1/27/2015, 0
1/28/2015, 0
1/29/2015, 0.28287393075448497
1/30/2015, 0.10067497535988136
1/31/2015, 0
2/1/2015, 0.4916454173900463
2/2/2015, 0
2/3/2015, 0
2/4/2015, 0
2/5/2015, 0
2/6/2015, 0.18730843155472368
2/7/2015, 0
2/8/2015, 0
2/9/2015, 0
2/10/2015, 0.024948725876984774
2/11/2015, 0.018306859334309897
2/12/2015, 0.2233110781069155
2/13/2015, 0.014160528889408818
2/14/2015, 0
2/15/2015, 0
2/16/2015, 0
2/17/2015, 0.011954693441037778
2/18/2015, 0.023103350180166737
2/19/2015, 0
2/20/2015, 0
2/21/2015, 0
2/22/2015, 0
2/23/2015, 0
2/24/2015, 0
2/25/2015, 0.8425502635814526
2/26/2015, 0
2/27/2015, 0
2/28/2015, 0
3/1/2015, 0
3/2/2015, 0
3/3/2015, 0.18519083658854166
3/4/2015, 0.4500957630298756
3/5/2015, 3.594066704644097
3/6/2015, 6.2094916449652775
3/7/2015, 2.220026538990162
3/8/2015, 9.153663013599537
3/9/2015, 0.5024869565610532
3/10/2015, 0
3/11/2015, 0
3/12/2015, 0
3/13/2015, 0
3/14/2015, 0
3/15/2015, 4.276906105324074
3/16/2015, 1.6048405400028936
3/17/2015, 0
3/18/2015, 0
3/19/2015, 0.03130528485333478
3/20/2015, 0
3/21/2015, 0
3/22/2015, 0
3/23/2015, 0
3/24/2015, 0
3/25/2015, 0
3/26/2015, 0
3/27/2015, 0.26962528935185187
3/28/2015, 0
3/29/2015, 0
3/30/2015, 0
3/31/2015, 0.9785933883101852
4/1/2015, 4.143017126012731
4/2/2015, 3.8327858253761575
4/3/2015, 6.211363841869213
4/4/2015, 0.24251697681568288
4/5/2015, 4.904347059461806
4/6/2015, 3.8661322699652776
4/7/2015, 4.533761935763889
4/8/2015, 1.9401403356481481
4/9/2015, 5.122129087094907
4/10/2015, 5.3074327256944445
4/11/2015, 10.263298430266204
4/12/2015, 8.536140046296296
4/13/2015, 3.991185619212963
4/14/2015, 0
4/15/2015, 0
4/16/2015, 3.398206470630787
4/17/2015, 0
4/18/2015, 1.8216270164207176
4/19/2015, 13.95743091724537
4/20/2015, 6.662796585648148
4/21/2015, 21.401045283564816
4/22/2015, 7.52961109302662
4/23/2015, 15.247030526620371
4/24/2015, 6.902684642650463
4/25/2015, 10.179253472222221
4/26/2015, 4.875525354456019
4/27/2015, 0
4/28/2015, 0
4/29/2015, 10.535939308449073
4/30/2015, 5.102474410445602
5/1/2015, 1.4261516429759837
5/2/2015, 12.006074580439815
5/3/2015, 0.5022918701171875
5/4/2015, 8.852569806134259
5/5/2015, 4.712412742332176
5/6/2015, 15.758751085069445
5/7/2015, 12.042951569733797
5/8/2015, 16.471055772569443
5/9/2015, 7.073763925057871
5/10/2015, 24.737055121527778
5/11/2015, 20.58822337962963
5/12/2015, 18.069603587962963
5/13/2015, 21.56112377025463
5/14/2015, 7.315156611689815
5/15/2015, 10.234177879050925
5/16/2015, 16.919822410300927
5/17/2015, 22.882859519675925
5/18/2015, 3.0313099048755787
5/19/2015, 6.349988245081018
5/20/2015, 0
5/21/2015, 0
5/22/2015, 0.6280361034252026
5/23/2015, 0.18024402194552952
5/24/2015, 3.6492384168836804
5/25/2015, 0
5/26/2015, 0.08850712246365017
5/27/2015, 16.096578414351853
5/28/2015, 0.9178345856843171
5/29/2015, 18.449462890625
5/30/2015, 0.5446065266927084
5/31/2015, 21.076831958912038
6/1/2015, 7.367691605179398
6/2/2015, 4.587156394675926
6/3/2015, 23.749909577546298
6/4/2015, 23.783760127314814
6/5/2015, 8.368682183159722
6/6/2015, 1.7341175220630787
6/7/2015, 2.200853361906829
6/8/2015, 6.3812269422743055
6/9/2015, 4.078339301215278
6/10/2015, 6.512378833912037
6/11/2015, 9.384573929398147
6/12/2015, 2.094703956886574
6/13/2015, 0.6260302508318866
6/14/2015, 21.769560185185185
6/15/2015, 3.5590797706886574
6/16/2015, 0.4460116633662471
6/17/2015, 0.12641944885253906
6/18/2015, 6.870407443576389
6/19/2015, 6.0134281864872685
6/20/2015, 9.887346281828703
6/21/2015, 18.679116030092594
6/22/2015, 4.236238606770834
6/23/2015, 7.3351259584780095
6/24/2015, 0.6746401751482928
6/25/2015, 2.3079969618055554
6/26/2015, 13.025672743055555
6/27/2015, 1.3658339888961226
6/28/2015, 0.04749203434696904
6/29/2015, 0.5334043149594907
6/30/2015, 1.4004079182942708
7/1/2015, 0
7/2/2015, 0
7/3/2015, 0
7/4/2015, 0
7/5/2015, 0
7/6/2015, 0
7/7/2015, 0
7/8/2015, 0
7/9/2015, 0
7/10/2015, 0
7/11/2015, 1.0242343478732638
7/12/2015, 0
7/13/2015, 0
7/14/2015, 3.8615826642071758
7/15/2015, 30.86009837962963
7/16/2015, 0
7/17/2015, 5.09576099537037
7/18/2015, 11.72431640625
7/19/2015, 8.631098090277778
7/20/2015, 10.050426793981481
7/21/2015, 3.9777601453993054
7/22/2015, 38.53303313078704
7/23/2015, 13.225166377314816
7/24/2015, 0
7/25/2015, 0.052916431427001955
7/26/2015, 0.8278360437463831
7/27/2015, 8.601509150752316
7/28/2015, 0.7347193400065104
7/29/2015, 6.437984664351852
7/30/2015, 9.265901692708333
7/31/2015, 0.8198204888237848
8/1/2015, 15.049650065104167
8/2/2015, 6.979979564525463
8/3/2015, 1.1021687825520834
8/4/2015, 0.7211344966182003
8/5/2015, 0.2510838543927228
8/6/2015, 0
8/7/2015, 0.7401553118670429
8/8/2015, 0
8/9/2015, 0
8/10/2015, 0.8237755104347512
8/11/2015, 0.8454311794704861
8/12/2015, 3.2272474500868054
8/13/2015, 1.2713019476996528
8/14/2015, 0
8/15/2015, 17.1515625
8/16/2015, 18.942885561342592
8/17/2015, 17.558382161458333
8/18/2015, 7.4683648003472225
8/19/2015, 1.071425148292824
8/20/2015, 13.85498951099537
8/21/2015, 17.572974537037037
8/22/2015, 10.834844292534722
8/23/2015, 2.874890362774884
8/24/2015, 0.024870254375316477
8/25/2015, 0
8/26/2015, 0.4274056046097367
8/27/2015, 1.9177388509114583
8/28/2015, 0.18871012087221498
8/29/2015, 0
8/30/2015, 0
8/31/2015, 0
9/1/2015, 0
9/2/2015, 4.108162887008102
9/3/2015, 9.55288990162037
9/4/2015, 7.939661096643518
9/5/2015, 4.46689453125
9/6/2015, 20.083937355324075
9/7/2015, 16.765328414351853
9/8/2015, 3.4756822374131944
9/9/2015, 1.6754052056206596
9/10/2015, 0.39046992549189813
9/11/2015, 1.3707687943070024
9/12/2015, 0.6447036743164063
9/13/2015, 0.24529365256980615
9/14/2015, 0
9/15/2015, 0
9/16/2015, 0.023076611978036385
9/17/2015, 0
9/18/2015, 0
9/19/2015, 8.366697410300926
9/20/2015, 4.145823386863426
9/21/2015, 0.04492285693133319
9/22/2015, 1.611559154369213
9/23/2015, 3.269064670138889
9/24/2015, 13.83850730613426
9/25/2015, 3.7181608977141205
9/26/2015, 5.499721498842592
9/27/2015, 18.536206958912036
9/28/2015, 9.920972583912038
9/29/2015, 13.579132306134259
9/30/2015, 6.984507016782407
10/1/2015, 10.6928955078125
10/2/2015, 0.7460383662471065
10/3/2015, 3.534504078052662
10/4/2015, 22.236863425925925
10/5/2015, 14.310776548032408
10/6/2015, 0.5943640814887152
10/7/2015, 4.135911729600695
10/8/2015, 13.60832790798611
10/9/2015, 0.9278475726092303
10/10/2015, 5.510169361255787
10/11/2015, 24.74433955439815
10/12/2015, 8.617638708043982
10/13/2015, 0.19791512665925204
10/14/2015, 0
10/15/2015, 0
10/16/2015, 0
10/17/2015, 0
10/18/2015, 0.07931447205720124
10/19/2015, 1.1995147705078124
10/20/2015, 0.6473879213686342
10/21/2015, 0
10/22/2015, 0
10/23/2015, 0.2783509996202257
10/24/2015, 0
10/25/2015, 1.923367648654514
10/26/2015, 3.3351264105902776
10/27/2015, 0.7263797336154514
10/28/2015, 2.5952629937065974
10/29/2015, 0.1390734213369864
10/30/2015, 7.165189163773148
10/31/2015, 0.28755380135995373
11/1/2015, 17.16219798900463
11/2/2015, 11.418023003472221
11/3/2015, 14.568003110532407
11/4/2015, 11.399855324074075
11/5/2015, 2.0832469798900464
11/6/2015, 0
11/7/2015, 0.05994077611852575
11/8/2015, 8.450564236111111
11/9/2015, 42.970638020833334
11/10/2015, 4.437046983506945
11/11/2015, 5.589511899594908
11/12/2015, 0.4540843257197627
11/13/2015, 1.6253543429904513
11/14/2015, 2.470963541666667
11/15/2015, 8.400833695023149
11/16/2015, 0
11/17/2015, 0
11/18/2015, 0
11/19/2015, 0.24537135936595775
11/20/2015, 2.254823585792824
11/21/2015, 2.4561986852575233
11/22/2015, 0.7615217985930266
11/23/2015, 3.1568400065104165
11/24/2015, 1.3718274151837384
11/25/2015, 0
11/26/2015, 0
11/27/2015, 0
11/28/2015, 0.09389946549027055
11/29/2015, 0.11808107164171007
11/30/2015, 1.2560067635995371
12/1/2015, 0.017686151575159143
12/2/2015, 1.1120163529007523
12/3/2015, 0
12/4/2015, 0
12/5/2015, 0
12/6/2015, 0
12/7/2015, 0.02265610871491609
12/8/2015, 0.30922665066189237
12/9/2015, 0
12/10/2015, 0.08876482645670573
12/11/2015, 0
12/12/2015, 1.8297153049045138
12/13/2015, 3.102066379123264
12/14/2015, 4.164399775752315
12/15/2015, 0.5556952017324942
12/16/2015, 0
12/17/2015, 0
12/18/2015, 0.059418325070981624
12/19/2015, 0
12/20/2015, 0
12/21/2015, 0.46803981639720776
12/22/2015, 0
12/23/2015, 0
12/24/2015, 0
12/25/2015, 0
12/26/2015, 0
12/27/2015, 0
12/28/2015, 0
12/29/2015, 0.43219211719654227
12/30/2015, 0
12/31/2015, 0
1/1/2016, 0.04733234334875036
1/2/2016, 0
1/3/2016, 0
1/4/2016, 0.06449922632288049
1/5/2016, 0.16617855495876735
1/6/2016, 0
1/7/2016, 0
1/8/2016, 0.030861706203884547
1/9/2016, 0
1/10/2016, 0
1/11/2016, 0.07697828080919054
1/12/2016, 3.054959671585648
1/13/2016, 0
1/14/2016, 0
1/15/2016, 0
1/16/2016, 0
1/17/2016, 0
1/18/2016, 0
1/19/2016, 0
1/20/2016, 0
1/21/2016, 0
1/22/2016, 0
1/23/2016, 0
1/24/2016, 0
1/25/2016, 0
1/26/2016, 0.3207559656213831
1/27/2016, 0
1/28/2016, 0
1/29/2016, 0
1/30/2016, 0
1/31/2016, 1.4021253797743056
2/1/2016, 2.337806984230324
2/2/2016, 0.39893448441116897
2/3/2016, 0.2877184832537616
2/4/2016, 0.00978636829941361
2/5/2016, 0
2/6/2016, 0
2/7/2016, 0
2/8/2016, 0
2/9/2016, 0
2/10/2016, 0
2/11/2016, 0.025557383784541376
2/12/2016, 0
2/13/2016, 0
2/14/2016, 0
2/15/2016, 0
2/16/2016, 0
2/17/2016, 0
2/18/2016, 0
2/19/2016, 0
2/20/2016, 0.13753044693558306
2/21/2016, 0
2/22/2016, 0
2/23/2016, 0
2/24/2016, 0.2410191571270978
2/25/2016, 1.2292499683521412
2/26/2016, 0.02477699738961679
2/27/2016, 0.08398799189814815
2/28/2016, 0.018776921872739438
2/29/2016, 0.16446196944625288
3/1/2016, 0.4240957189489294
3/2/2016, 0.7288108543113426
3/3/2016, 0
3/4/2016, 0
3/5/2016, 0.6890845404730903
3/6/2016, 0
3/7/2016, 0
3/8/2016, 0.015096265298348887
3/9/2016, 0
3/10/2016, 0.576254215946904
3/11/2016, 0
3/12/2016, 0.8345102380823206
3/13/2016, 1.338719007703993
3/14/2016, 0
3/15/2016, 0
3/16/2016, 0
3/17/2016, 0
3/18/2016, 0.466334307635272
3/19/2016, 0
3/20/2016, 0
3/21/2016, 0.816801170066551
3/22/2016, 2.8018416793258103
3/23/2016, 4.178540943287037
3/24/2016, 1.331428019205729
3/25/2016, 0
3/26/2016, 0
3/27/2016, 0
3/28/2016, 0.11769707291214554
3/29/2016, 0
3/30/2016, 2.5258280436197915
3/31/2016, 0
4/1/2016, 0.07068319673891421
4/2/2016, 0.07341493677209925
4/3/2016, 0.8405427720811632
4/4/2016, 0
4/5/2016, 0.2564387286150897
4/6/2016, 0.11826029177065249
4/7/2016, 0
4/8/2016, 5.078837076822917
4/9/2016, 4.073238118489583
4/10/2016, 0.23924297756618923
4/11/2016, 0
4/12/2016, 0.050111608152036316
4/13/2016, 0.07899825484664352
4/14/2016, 1.5258472583912037
4/15/2016, 0.36402949580439814
4/16/2016, 1.415263084129051
4/17/2016, 0.993214586046007
4/18/2016, 0
4/19/2016, 0
4/20/2016, 0.3664040176956742
4/21/2016, 0.16740041662145544
4/22/2016, 0.172155111807364
4/23/2016, 0
4/24/2016, 0
4/25/2016, 0.7477628354673033
4/26/2016, 1.9317604347511574
4/27/2016, 0
4/28/2016, 0
4/29/2016, 0
4/30/2016, 0
5/1/2016, 0
5/2/2016, 2.2736436631944446
5/3/2016, 6.138088650173611
5/4/2016, 5.683180519386574
5/5/2016, 7.373735894097222
5/6/2016, 2.7171807183159724
5/7/2016, 4.138010886863426
5/8/2016, 3.2813001844618057
5/9/2016, 0
5/10/2016, 6.035536024305555
5/11/2016, 1.1318495008680556
5/12/2016, 5.633386682581018
5/13/2016, 0
5/14/2016, 10.822560402199073
5/15/2016, 5.718806966145833
5/16/2016, 21.682503255208335
5/17/2016, 24.217881944444443
5/18/2016, 22.100719762731483
5/19/2016, 1.5395358615451389
5/20/2016, 0
5/21/2016, 0.008391499519348145
5/22/2016, 0
5/23/2016, 0
5/24/2016, 0.1300668504503038
5/25/2016, 0.6606862951208043
5/26/2016, 0
5/27/2016, 8.85748336226852
5/28/2016, 13.852453161168981
5/29/2016, 1.896435546875
5/30/2016, 3.1687310112847222
5/31/2016, 10.627132161458333
6/1/2016, 12.457080982349536
6/2/2016, 12.11121238425926
6/3/2016, 2.730692093460648
6/4/2016, 22.999113859953702
6/5/2016, 5.974124710648148
6/6/2016, 0.3434802867748119
6/7/2016, 11.429007523148147
6/8/2016, 37.471426504629626
6/9/2016, 2.1716005678530093
6/10/2016, 1.9616832591869213
6/11/2016, 0.1864400510434751
6/12/2016, 0
6/13/2016, 1.0107571072048611
6/14/2016, 0
6/15/2016, 0.6986723158094618
6/16/2016, 2.1464633517795138
6/17/2016, 16.360850694444444
6/18/2016, 10.109258355034722
6/19/2016, 0
